job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
571,baseline,egoist,,,,,16.1,29.52,OK
572,disease,egoist,0.3,5,10,0,17.2,30.31,OK
573,disease,egoist,0.3,5,10,0.1,0.3,24.34,OK
574,disease,egoist,0.3,5,10,0.25,0.3,24.2,OK
575,disease,egoist,0.3,5,10,0.5,0.3,24.04,OK
576,disease,egoist,0.3,5,10,1,0.3,25.48,OK
577,disease,egoist,0.3,5,10,2,0.3,24.3,OK
578,disease,egoist,0.3,5,10,3,0.3,22.58,OK
579,disease,egoist,0.3,5,35,0,16.6,29.95,OK
580,disease,egoist,0.3,5,35,0.1,0.4,22.78,OK
581,disease,egoist,0.3,5,35,0.25,0.4,22.23,OK
582,disease,egoist,0.3,5,35,0.5,0.4,22.77,OK
583,disease,egoist,0.3,5,35,1,0.4,23.96,OK
584,disease,egoist,0.3,5,35,2,0.4,22.44,OK
585,disease,egoist,0.3,5,35,3,0.4,24.51,OK
586,disease,egoist,0.3,5,60,0,17.0,30.71,OK
587,disease,egoist,0.3,5,60,0.1,5.5,24.88,OK
588,disease,egoist,0.3,5,60,0.25,5.1,25.98,OK
589,disease,egoist,0.3,5,60,0.5,5.3,25.03,OK
590,disease,egoist,0.3,5,60,1,5.1,24.03,OK
591,disease,egoist,0.3,5,60,2,5.4,25.13,OK
592,disease,egoist,0.3,5,60,3,5.0,24.3,OK
593,disease,egoist,0.3,13,10,0,26.2,32.73,OK
594,disease,egoist,0.3,13,10,0.1,0.3,23.57,OK
595,disease,egoist,0.3,13,10,0.25,0.3,21.68,OK
596,disease,egoist,0.3,13,10,0.5,0.3,24.04,OK
597,disease,egoist,0.3,13,10,1,0.3,23.52,OK
598,disease,egoist,0.3,13,10,2,0.3,24.98,OK
599,disease,egoist,0.3,13,10,3,0.3,23.8,OK
600,disease,egoist,0.3,13,35,0,24.0,31.18,OK
