job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,status
1,baseline,none,,,,,8.4,OK
2,disease,none,0.3,5,10,0,9.3,OK
3,disease,none,0.3,5,10,2,0.1,OK
4,disease,none,0.3,5,10,3,0.1,OK
5,disease,none,0.3,5,35,0,8.6,OK
6,disease,none,0.3,5,35,2,0.2,OK
7,disease,none,0.3,5,35,3,0.2,OK
8,disease,none,0.3,5,60,0,9.0,OK
9,disease,none,0.3,5,60,2,2.2,OK
10,disease,none,0.3,5,60,3,2.2,OK
