job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
1141,baseline,temperance,,,,,18.1,30.85,OK
1142,disease,temperance,0.3,5,10,0,19.5,30.39,OK
1143,disease,temperance,0.3,5,10,0.1,0.4,24.74,OK
1144,disease,temperance,0.3,5,10,0.25,0.3,24.75,OK
1145,disease,temperance,0.3,5,10,0.5,0.3,23.71,OK
1146,disease,temperance,0.3,5,10,1,0.3,23.91,OK
1147,disease,temperance,0.3,5,10,2,0.4,22.51,OK
1148,disease,temperance,0.3,5,10,3,0.3,23.57,OK
1149,disease,temperance,0.3,5,35,0,18.7,30.03,OK
1150,disease,temperance,0.3,5,35,0.1,0.4,22.98,OK
1151,disease,temperance,0.3,5,35,0.25,0.4,22.72,OK
1152,disease,temperance,0.3,5,35,0.5,0.4,24.97,OK
1153,disease,temperance,0.3,5,35,1,0.4,22.69,OK
1154,disease,temperance,0.3,5,35,2,0.4,24.4,OK
1155,disease,temperance,0.3,5,35,3,0.5,24.46,OK
1156,disease,temperance,0.3,5,60,0,19.1,30.43,OK
1157,disease,temperance,0.3,5,60,0.1,5.4,24.04,OK
1158,disease,temperance,0.3,5,60,0.25,5.2,27.95,OK
1159,disease,temperance,0.3,5,60,0.5,5.4,27.02,OK
1160,disease,temperance,0.3,5,60,1,5.6,25.3,OK
1161,disease,temperance,0.3,5,60,2,5.4,25.41,OK
1162,disease,temperance,0.3,5,60,3,5.2,24.35,OK
1163,disease,temperance,0.3,13,10,0,29.5,32.73,OK
1164,disease,temperance,0.3,13,10,0.1,0.3,23.28,OK
1165,disease,temperance,0.3,13,10,0.25,0.3,23.5,OK
1166,disease,temperance,0.3,13,10,0.5,0.4,24.73,OK
1167,disease,temperance,0.3,13,10,1,0.3,22.56,OK
1168,disease,temperance,0.3,13,10,2,0.3,23.69,OK
1169,disease,temperance,0.3,13,10,3,0.3,22.66,OK
1170,disease,temperance,0.3,13,35,0,26.9,33.37,OK
