job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
1501,disease,temperancePECS,1.0,21,10,0.1,0.3,23.94,OK
1502,disease,temperancePECS,1.0,21,10,0.25,0.3,22.99,OK
1503,disease,temperancePECS,1.0,21,10,0.5,0.3,22.98,OK
1504,disease,temperancePECS,1.0,21,10,1,0.3,24.55,OK
1505,disease,temperancePECS,1.0,21,10,2,0.3,22.1,OK
1506,disease,temperancePECS,1.0,21,10,3,0.3,22.79,OK
1507,disease,temperancePECS,1.0,21,35,0,28.8,32.55,OK
1508,disease,temperancePECS,1.0,21,35,0.1,0.4,24.47,OK
1509,disease,temperancePECS,1.0,21,35,0.25,0.4,24.74,OK
1510,disease,temperancePECS,1.0,21,35,0.5,0.4,23.05,OK
1511,disease,temperancePECS,1.0,21,35,1,0.4,25.04,OK
1512,disease,temperancePECS,1.0,21,35,2,0.4,24.68,OK
1513,disease,temperancePECS,1.0,21,35,3,0.5,24.55,OK
1514,disease,temperancePECS,1.0,21,60,0,30.5,32.9,OK
1515,disease,temperancePECS,1.0,21,60,0.1,0.6,24.08,OK
1516,disease,temperancePECS,1.0,21,60,0.25,0.6,22.79,OK
1517,disease,temperancePECS,1.0,21,60,0.5,0.6,23.58,OK
1518,disease,temperancePECS,1.0,21,60,1,0.6,23.61,OK
1519,disease,temperancePECS,1.0,21,60,2,0.6,24.23,OK
1520,disease,temperancePECS,1.0,21,60,3,0.6,24.28,OK
