job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
1171,disease,temperance,0.3,13,35,0.1,0.6,22.86,OK
1172,disease,temperance,0.3,13,35,0.25,0.5,24.01,OK
1173,disease,temperance,0.3,13,35,0.5,0.4,24.16,OK
1174,disease,temperance,0.3,13,35,1,0.4,23.86,OK
1175,disease,temperance,0.3,13,35,2,0.4,24.63,OK
1176,disease,temperance,0.3,13,35,3,0.4,23.46,OK
1177,disease,temperance,0.3,13,60,0,27.5,32.48,OK
1178,disease,temperance,0.3,13,60,0.1,0.6,25.1,OK
1179,disease,temperance,0.3,13,60,0.25,0.6,23.1,OK
1180,disease,temperance,0.3,13,60,0.5,0.6,24.0,OK
1181,disease,temperance,0.3,13,60,1,0.6,24.41,OK
1182,disease,temperance,0.3,13,60,2,0.5,22.91,OK
1183,disease,temperance,0.3,13,60,3,0.6,23.04,OK
1184,disease,temperance,0.3,21,10,0,29.3,33.19,OK
1185,disease,temperance,0.3,21,10,0.1,0.3,21.7,OK
1186,disease,temperance,0.3,21,10,0.25,0.3,23.84,OK
1187,disease,temperance,0.3,21,10,0.5,0.3,27.57,OK
1188,disease,temperance,0.3,21,10,1,0.3,22.98,OK
1189,disease,temperance,0.3,21,10,2,0.3,24.42,OK
1190,disease,temperance,0.3,21,10,3,0.3,23.71,OK
1191,disease,temperance,0.3,21,35,0,27.4,31.75,OK
1192,disease,temperance,0.3,21,35,0.1,0.4,24.21,OK
1193,disease,temperance,0.3,21,35,0.25,0.4,24.64,OK
1194,disease,temperance,0.3,21,35,0.5,0.4,24.31,OK
1195,disease,temperance,0.3,21,35,1,0.4,25.32,OK
1196,disease,temperance,0.3,21,35,2,0.4,24.6,OK
1197,disease,temperance,0.3,21,35,3,0.4,25.05,OK
1198,disease,temperance,0.3,21,60,0,31.3,33.16,OK
1199,disease,temperance,0.3,21,60,0.1,0.6,23.92,OK
1200,disease,temperance,0.3,21,60,0.25,0.6,23.62,OK
