job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
1201,disease,temperance,0.3,21,60,0.5,0.5,24.05,OK
1202,disease,temperance,0.3,21,60,1,0.6,23.68,OK
1203,disease,temperance,0.3,21,60,2,0.6,22.93,OK
1204,disease,temperance,0.3,21,60,3,0.5,24.75,OK
1205,disease,temperance,0.6,5,10,0,20.7,30.52,OK
1206,disease,temperance,0.6,5,10,0.1,0.2,24.0,OK
1207,disease,temperance,0.6,5,10,0.25,0.3,22.43,OK
1208,disease,temperance,0.6,5,10,0.5,0.2,22.61,OK
1209,disease,temperance,0.6,5,10,1,0.2,22.46,OK
1210,disease,temperance,0.6,5,10,2,0.2,23.47,OK
1211,disease,temperance,0.6,5,10,3,0.3,25.73,OK
1212,disease,temperance,0.6,5,35,0,17.5,29.98,OK
1213,disease,temperance,0.6,5,35,0.1,0.3,23.72,OK
1214,disease,temperance,0.6,5,35,0.25,0.3,24.05,OK
1215,disease,temperance,0.6,5,35,0.5,0.3,23.77,OK
1216,disease,temperance,0.6,5,35,1,0.3,23.99,OK
1217,disease,temperance,0.6,5,35,2,0.3,24.43,OK
1218,disease,temperance,0.6,5,35,3,0.3,22.81,OK
1219,disease,temperance,0.6,5,60,0,18.2,30.43,OK
1220,disease,temperance,0.6,5,60,0.1,5.4,27.93,OK
1221,disease,temperance,0.6,5,60,0.25,5.2,24.01,OK
1222,disease,temperance,0.6,5,60,0.5,5.1,27.0,OK
1223,disease,temperance,0.6,5,60,1,5.2,24.18,OK
1224,disease,temperance,0.6,5,60,2,5.2,25.15,OK
1225,disease,temperance,0.6,5,60,3,5.2,24.3,OK
1226,disease,temperance,0.6,13,10,0,27.7,32.7,OK
1227,disease,temperance,0.6,13,10,0.1,0.2,24.68,OK
1228,disease,temperance,0.6,13,10,0.25,0.2,24.84,OK
1229,disease,temperance,0.6,13,10,0.5,0.2,24.6,OK
1230,disease,temperance,0.6,13,10,1,0.2,24.8,OK
