job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
1291,disease,temperance,1.0,13,10,0.25,0.2,24.17,OK
1292,disease,temperance,1.0,13,10,0.5,0.2,24.4,OK
1293,disease,temperance,1.0,13,10,1,0.2,22.93,OK
1294,disease,temperance,1.0,13,10,2,0.2,22.81,OK
1295,disease,temperance,1.0,13,10,3,0.2,24.89,OK
1296,disease,temperance,1.0,13,35,0,26.7,32.27,OK
1297,disease,temperance,1.0,13,35,0.1,0.4,24.64,OK
1298,disease,temperance,1.0,13,35,0.25,0.3,24.04,OK
1299,disease,temperance,1.0,13,35,0.5,0.3,22.77,OK
1300,disease,temperance,1.0,13,35,1,0.3,23.88,OK
1301,disease,temperance,1.0,13,35,2,0.3,23.98,OK
1302,disease,temperance,1.0,13,35,3,0.3,22.81,OK
1303,disease,temperance,1.0,13,60,0,28.5,33.19,OK
1304,disease,temperance,1.0,13,60,0.1,0.5,23.86,OK
1305,disease,temperance,1.0,13,60,0.25,0.5,24.57,OK
1306,disease,temperance,1.0,13,60,0.5,0.5,24.55,OK
1307,disease,temperance,1.0,13,60,1,0.5,23.52,OK
1308,disease,temperance,1.0,13,60,2,0.5,22.73,OK
1309,disease,temperance,1.0,13,60,3,0.5,24.17,OK
1310,disease,temperance,1.0,21,10,0,28.8,33.3,OK
1311,disease,temperance,1.0,21,10,0.1,0.2,22.86,OK
1312,disease,temperance,1.0,21,10,0.25,0.2,24.02,OK
1313,disease,temperance,1.0,21,10,0.5,0.2,23.02,OK
1314,disease,temperance,1.0,21,10,1,0.2,22.86,OK
1315,disease,temperance,1.0,21,10,2,0.2,22.99,OK
1316,disease,temperance,1.0,21,10,3,0.2,22.74,OK
1317,disease,temperance,1.0,21,35,0,27.7,34.06,OK
1318,disease,temperance,1.0,21,35,0.1,0.3,23.91,OK
1319,disease,temperance,1.0,21,35,0.25,0.3,24.05,OK
1320,disease,temperance,1.0,21,35,0.5,0.3,23.46,OK
