job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
541,disease,bentham,1.0,13,35,2,0.6,22.61,OK
542,disease,bentham,1.0,13,35,3,0.4,22.71,OK
543,disease,bentham,1.0,13,60,0,27.0,32.22,OK
544,disease,bentham,1.0,13,60,0.1,0.5,24.05,OK
545,disease,bentham,1.0,13,60,0.25,0.6,26.48,OK
546,disease,bentham,1.0,13,60,0.5,0.5,22.87,OK
547,disease,bentham,1.0,13,60,1,0.5,22.85,OK
548,disease,bentham,1.0,13,60,2,0.5,23.64,OK
549,disease,bentham,1.0,13,60,3,0.5,23.63,OK
550,disease,bentham,1.0,21,10,0,27.7,32.34,OK
551,disease,bentham,1.0,21,10,0.1,0.3,23.25,OK
552,disease,bentham,1.0,21,10,0.25,0.3,24.68,OK
553,disease,bentham,1.0,21,10,0.5,0.3,23.6,OK
554,disease,bentham,1.0,21,10,1,0.3,22.95,OK
555,disease,bentham,1.0,21,10,2,0.3,23.48,OK
556,disease,bentham,1.0,21,10,3,0.3,24.39,OK
557,disease,bentham,1.0,21,35,0,25.5,31.14,OK
558,disease,bentham,1.0,21,35,0.1,0.4,27.7,OK
559,disease,bentham,1.0,21,35,0.25,0.4,23.41,OK
560,disease,bentham,1.0,21,35,0.5,0.4,22.7,OK
561,disease,bentham,1.0,21,35,1,0.4,23.02,OK
562,disease,bentham,1.0,21,35,2,0.4,22.59,OK
563,disease,bentham,1.0,21,35,3,0.4,24.08,OK
564,disease,bentham,1.0,21,60,0,27.5,32.58,OK
565,disease,bentham,1.0,21,60,0.1,0.6,23.15,OK
566,disease,bentham,1.0,21,60,0.25,0.6,24.43,OK
567,disease,bentham,1.0,21,60,0.5,0.6,22.75,OK
568,disease,bentham,1.0,21,60,1,0.6,23.59,OK
569,disease,bentham,1.0,21,60,2,0.6,23.94,OK
570,disease,bentham,1.0,21,60,3,0.7,24.88,OK
