job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
871,disease,negativeBentham,0.6,21,10,1,0.2,23.85,OK
872,disease,negativeBentham,0.6,21,10,2,0.3,24.47,OK
873,disease,negativeBentham,0.6,21,10,3,0.3,23.83,OK
874,disease,negativeBentham,0.6,21,35,0,27.7,32.96,OK
875,disease,negativeBentham,0.6,21,35,0.1,0.4,22.77,OK
876,disease,negativeBentham,0.6,21,35,0.25,0.4,23.95,OK
877,disease,negativeBentham,0.6,21,35,0.5,0.4,24.52,OK
878,disease,negativeBentham,0.6,21,35,1,0.4,24.29,OK
879,disease,negativeBentham,0.6,21,35,2,0.3,25.49,OK
880,disease,negativeBentham,0.6,21,35,3,0.4,22.75,OK
881,disease,negativeBentham,0.6,21,60,0,28.3,32.84,OK
882,disease,negativeBentham,0.6,21,60,0.1,0.6,23.84,OK
883,disease,negativeBentham,0.6,21,60,0.25,0.6,24.73,OK
884,disease,negativeBentham,0.6,21,60,0.5,0.6,24.23,OK
885,disease,negativeBentham,0.6,21,60,1,0.6,23.89,OK
886,disease,negativeBentham,0.6,21,60,2,0.6,23.13,OK
887,disease,negativeBentham,0.6,21,60,3,0.6,22.87,OK
888,disease,negativeBentham,1.0,5,10,0,23.0,31.82,OK
889,disease,negativeBentham,1.0,5,10,0.1,0.3,22.95,OK
890,disease,negativeBentham,1.0,5,10,0.25,0.3,24.05,OK
891,disease,negativeBentham,1.0,5,10,0.5,0.3,24.59,OK
892,disease,negativeBentham,1.0,5,10,1,0.3,24.46,OK
893,disease,negativeBentham,1.0,5,10,2,0.3,24.22,OK
894,disease,negativeBentham,1.0,5,10,3,0.3,22.62,OK
895,disease,negativeBentham,1.0,5,35,0,17.1,31.81,OK
896,disease,negativeBentham,1.0,5,35,0.1,0.4,22.75,OK
897,disease,negativeBentham,1.0,5,35,0.25,0.4,23.96,OK
898,disease,negativeBentham,1.0,5,35,0.5,0.4,23.38,OK
899,disease,negativeBentham,1.0,5,35,1,0.4,22.57,OK
900,disease,negativeBentham,1.0,5,35,2,0.4,22.46,OK
