job_id,run_type,framework,diseaseTransmissionChance,diseaseTagStringLength,agentImmuneSystemLength,diseaseSugarMetabolismPenalty,duration_seconds,peak_memory_mb,status
751,disease,egoist,1.0,21,35,1,0.5,23.93,OK
752,disease,egoist,1.0,21,35,2,0.4,25.45,OK
753,disease,egoist,1.0,21,35,3,0.4,24.01,OK
754,disease,egoist,1.0,21,60,0,29.9,32.9,OK
755,disease,egoist,1.0,21,60,0.1,0.6,24.46,OK
756,disease,egoist,1.0,21,60,0.25,0.6,22.73,OK
757,disease,egoist,1.0,21,60,0.5,0.6,23.21,OK
758,disease,egoist,1.0,21,60,1,0.6,22.84,OK
759,disease,egoist,1.0,21,60,2,0.6,23.96,OK
760,disease,egoist,1.0,21,60,3,0.6,23.43,OK
761,baseline,negativeBentham,,,,,16.4,29.76,OK
762,disease,negativeBentham,0.3,5,10,0,18.1,31.65,OK
763,disease,negativeBentham,0.3,5,10,0.1,0.3,24.09,OK
764,disease,negativeBentham,0.3,5,10,0.25,0.3,25.05,OK
765,disease,negativeBentham,0.3,5,10,0.5,0.3,24.08,OK
766,disease,negativeBentham,0.3,5,10,1,0.3,23.54,OK
767,disease,negativeBentham,0.3,5,10,2,0.3,23.65,OK
768,disease,negativeBentham,0.3,5,10,3,0.3,23.26,OK
769,disease,negativeBentham,0.3,5,35,0,16.8,31.12,OK
770,disease,negativeBentham,0.3,5,35,0.1,0.4,23.92,OK
771,disease,negativeBentham,0.3,5,35,0.25,0.4,22.73,OK
772,disease,negativeBentham,0.3,5,35,0.5,0.4,24.11,OK
773,disease,negativeBentham,0.3,5,35,1,0.4,22.73,OK
774,disease,negativeBentham,0.3,5,35,2,0.4,22.73,OK
775,disease,negativeBentham,0.3,5,35,3,0.4,23.56,OK
776,disease,negativeBentham,0.3,5,60,0,17.5,31.46,OK
777,disease,negativeBentham,0.3,5,60,0.1,5.2,24.38,OK
778,disease,negativeBentham,0.3,5,60,0.25,5.2,25.18,OK
779,disease,negativeBentham,0.3,5,60,0.5,5.2,24.43,OK
780,disease,negativeBentham,0.3,5,60,1,5.3,27.2,OK
